OBJECTID,DISSOLVE_ID,class,subtype,names_primary,UrbanPC,SampleSize_avg,RoadLength,WeightedSample,Percent_,Percentile,SpeedLimit,RoadClass,LandUse,NumberOverLimit,MedianSpeed,F85thPercentileSpeed,Pass,ExcludeFromSpeedSPI,PercentileBand,RankedPercentile,Sample_Size_Total,SpeedLimitFloor,PercentOverLimit,AnalysisStatus,StreetImageLink,Shape_Length
97,SE/5584,secondary,road,,0,25,7.875902734,196.89756835,1.13742697210755e-07,5.67951888789847e-06,"55",secondary,RURAL,0,27.5,33,1,0,"0-5%",0.0241895261845387,50,55,0,Valid,"74.2606722,19.1380859,74.2198097,19.1879587",7875.90273382169
98,SE/6787,secondary,road,,0,33.125,5.94929287,197.07032631875,1.13842495077712e-07,5.79336138297619e-06,"55",secondary,RURAL,0,19.125,26.75,1,0,"0-5%",0.0244389027431421,265,55,0,Valid,"77.0994776,20.0190773,77.0479134,20.008506",5949.29286987348
99,SE/6810,secondary,road,,0,38,5.423299927,206.085397226,1.19050271329748e-07,5.91241165430594e-06,"55",secondary,RURAL,19,48,58.5,1,0,"0-5%",0.0246882793017456,76,55,0.25,Valid,"76.6305328,20.6034425,76.5816901,20.6065181",5423.29992694443
100,SE/5872,secondary,road,,0,32.5,6.417600552,208.57201794,1.20486728617264e-07,6.0328983829232e-06,"55",secondary,RURAL,0,24.5,33.5,1,0,"0-5%",0.0249376558603491,65,55,0,Valid,"74.8297527,19.6380344,74.8056187,19.6851976",6417.60055215818
101,SE/5290,secondary,road,,0,20,10.475095734,209.50191468,1.21023906217889e-07,6.15392228914109e-06,"55",secondary,RURAL,0,25.5,30,1,0,"0-5%",0.0251870324189526,40,55,0,Valid,"75.7384244,18.1394757,75.8233601,18.1172349",10475.0957340042
102,SE/5195,secondary,road,,0,26,8.332098016,216.634548416,1.25144246586475e-07,6.27906653572756e-06,"55",secondary,RURAL,0,18,28.5,1,0,"0-5%",0.0254364089775561,52,55,0,Valid,"75.2758848,18.1784709,75.2255744,18.2270034",8332.09801621914
103,SE/6589,secondary,road,,0,204.388888888889,1.064597244,217.591847815333,1.25697254003636e-07,6.4047637897312e-06,"55",secondary,RURAL,46,29.1111111111111,38.0555555555556,1,0,"0-5%",0.0256857855361596,3679,55,0.0125033976624083,Valid,"76.2212889,20.6721782,76.2131396,20.677972",1064.59724364453
104,SE/7145,secondary,road,,0,9,24.186666677,217.680000093,1.25748177323365e-07,6.53051196705456e-06,"55",secondary,RURAL,0,30.5,44.5,1,0,"0-5%",0.0259351620947631,18,55,0,Valid,"78.1318436,20.9194428,78.1267463,21.0912839",24186.6666772385
105,SE/7020,secondary,road,,0,39,5.62860395,219.51555405,1.26808529971164e-07,6.65732049702573e-06,"55",secondary,RURAL,0,15.25,21.5,1,0,"0-5%",0.0261845386533666,156,55,0,Valid,"76.8095148,21.1308986,76.7837427,21.0886826",5628.60395036567
106,SE/5260,secondary,road,,0,24,9.147231802,219.533563248,1.26818933424961e-07,6.78413943045069e-06,"55",secondary,RURAL,1,33,42.5,1,0,"0-5%",0.0264339152119701,48,55,0.0208333333333333,Valid,"75.349961,18.1493301,75.2773895,18.1706231",9147.23180195488
107,SE/8616,secondary,road,,0,36.5,6.031396153,220.1459595845,1.27172699150253e-07,6.91131212960094e-06,"55",secondary,RURAL,0,28.5,33,1,0,"0-5%",0.0266832917705736,73,55,0,Valid,"74.8817837,19.0217973,74.8453282,18.9879307",6031.39615338586
108,SE/4250,secondary,road,,0,203.5,1.127413622,229.428672077,1.32535085111526e-07,7.04384721471247e-06,"30",secondary,RURAL,247,25,31.5,1,0,"0-5%",0.0269326683291771,814,30,0.303439803439803,Valid,"74.0572031,16.8606992,74.049717,16.855501",1127.41362185714
109,SE/6168,secondary,road,,0,296.5,0.807176453,239.3278183145,1.38253569105882e-07,7.18210078381835e-06,"55",secondary,RURAL,0,26,36.5,1,0,"0-5%",0.0271820448877805,593,55,0,Valid,"74.0133187,20.9153991,74.0208442,20.9157273",807.17645287483
110,SE/5692,secondary,road,,0,20.8333333333333,11.587941139,241.415440395833,1.39459535072234e-07,7.32156031889058e-06,,secondary,RURAL,74,43.5,57.8333333333333,1,1,"0-5%",0.027431421446384,125,,0.592,Valid,"74.8748181,19.4383551,74.7757199,19.4507627",11587.9411385162
111,SE/5964,secondary,road,,0,144.333333333333,1.703914378,245.931641891333,1.42068429349345e-07,7.46362874823993e-06,"55",secondary,RURAL,93,42.6666666666667,52.3333333333333,1,0,"0-5%",0.0276807980049875,433,55,0.214780600461894,Valid,"76.309175,18.3664488,76.3131702,18.3811546",1703.91437794
112,SE/9363,secondary,road,,0,39.3333333333333,6.253588681,245.974488119333,1.42093180521129e-07,7.60572192876106e-06,"55",secondary,RURAL,0,33.1666666666667,40.3333333333333,1,0,"0-5%",0.027930174563591,236,55,0,Valid,"77.5817149,21.1027441,77.5540676,21.060447",6253.58868090789
113,SE/7617,secondary,road,,0,108.125,2.275528065,246.041472028125,1.4213187541472e-07,7.74785380417578e-06,"55",secondary,RURAL,8,25.875,34.75,1,0,"0-5%",0.0281795511221945,865,55,0.0092485549132948,Valid,"73.9538674,16.786851,73.9734442,16.7892977",2275.52806492982
114,SE/5967,secondary,road,,0,145,1.702046289,246.796711905,1.42568158205598e-07,7.89042196238138e-06,"55",secondary,RURAL,7,39,49,1,0,"0-5%",0.028428927680798,145,55,0.0482758620689655,Valid,"76.3131702,18.3811546,76.309175,18.3664488",1702.04628909698
115,SE/5309,secondary,road,,0,8.5,29.692258644,252.384198474,1.45795906513069e-07,8.03621786889445e-06,"55",secondary,RURAL,0,30.5,37.5,1,0,"0-5%",0.0286783042394015,17,55,0,Valid,"73.6063642,18.3815752,73.4347603,18.3194058",29692.2586439479
116,SE/7117,secondary,road,,0,32.9,7.714325894,253.8013219126,1.46614542535534e-07,8.18283241142998e-06,"55",secondary,RURAL,2,32.3,39,1,0,"0-5%",0.028927680798005,329,55,0.0060790273556231,Valid,"77.3623758,21.0977023,77.3663425,21.0313333",7714.32589356294
117,SE/7042,secondary,road,,1,192.5,1.349930127,259.8615494475,1.50115381226975e-07,8.33294779265695e-06,"55",secondary,URBAN,0,24.5,32,1,0,"0-5%",0.0291770573566085,385,55,0,Valid,"77.5681424,19.9313156,77.5758763,19.9225554",1349.93012706189
118,SE/7170,secondary,road,,0,45,5.831073523,262.398308535,1.51580802172516e-07,8.48452859482947e-06,"55",secondary,RURAL,0,34.5,42.5,1,0,"0-5%",0.029426433915212,90,55,0,Valid,"77.3671227,21.2127934,77.4101237,21.1853504",5831.07352332482
119,SE/5915,secondary,road,,0,31,8.508181259,263.753619029,1.52363730435356e-07,8.63689232526483e-06,"55",secondary,RURAL,0,29.5,35.5,1,0,"0-5%",0.0296758104738155,62,55,0,Valid,"76.0797991,17.3310743,76.079953,17.3884981",8508.18125893501
120,SE/6374,secondary,road,,0,21,12.700425946,266.708944866,1.54070946703458e-07,8.79096327196828e-06,"55",secondary,RURAL,0,34,44,1,0,"0-5%",0.029925187032419,42,55,0,Valid,"73.9695438,20.9473545,73.9651122,21.0463691",12700.4259456613
121,SE/5700,secondary,road,,0,43.625,6.131904336,267.504326658,1.54530418453631e-07,8.94549369042192e-06,"55",secondary,RURAL,16,37.5,46.875,1,0,"0-5%",0.0301745635910224,349,55,0.0458452722063037,Valid,"74.8730144,19.5277764,74.8673802,19.4783459",6131.90433611257
122,SE/8185,secondary,road,,0,38.5,6.97257955,268.444312675,1.55073424371936e-07,9.10056711479385e-06,"55",secondary,RURAL,28,51,59,1,0,"0-5%",0.0304239401496259,77,55,0.363636363636364,Valid,"75.5249863,17.6512806,75.4761144,17.6819073",6972.57955019121
123,SE/7063,secondary,road,,0,93,2.908963805,270.533633865,1.56280371869976e-07,9.25684748666383e-06,"55",secondary,RURAL,156,51.75,62.75,1,0,"0-5%",0.0306733167082294,372,55,0.419354838709677,Valid,"77.9477342,20.2491712,77.9663387,20.2336605",2908.9638047215
124,SE/9239,secondary,road,,0,25,10.876753402,271.91883505,1.5708056722171e-07,9.41392805388554e-06,"55",secondary,RURAL,0,37.5,43,1,0,"0-5%",0.0309226932668329,50,55,0,Valid,"73.9509152,21.1025245,73.9657834,21.1798699",10876.7534023633
125,SE/9433,secondary,road,,0,248,1.100963747,273.039009256,1.5772766325547e-07,9.57165571714101e-06,"55",secondary,RURAL,586,59,73.5,1,0,"0-5%",0.0311720698254364,992,55,0.590725806451613,Valid,"77.8567508,21.3336684,77.8672685,21.3330599",1100.96374665575
126,SE/7041,secondary,road,,0,228.5,1.196158575,273.3222343875,1.57891275181431e-07,9.72954699232244e-06,"55",secondary,RURAL,268,48.25,59.25,1,0,"0-5%",0.0314214463840399,914,55,0.293216630196937,Valid,"77.5613959,19.9289162,77.5660846,19.9197046",1196.15857498745
127,SE/9431,secondary,road,,0,227.25,1.21157518,275.330459655,1.59051375635928e-07,9.88859836795836e-06,"55",secondary,RURAL,358,52.75,63.5,1,0,"0-5%",0.0316708229426434,909,55,0.393839383938394,Valid,"77.7801248,21.3294559,77.7913839,21.3307569",1211.5751804749
128,SE/6745,secondary,road,,0,34,8.101695785,275.45765669,1.59124854114913e-07,1.00477232220733e-05,"55",secondary,RURAL,4,36.5,49.5,1,0,"0-5%",0.0319201995012469,68,55,0.0588235294117647,Valid,"74.9928465,21.21792,75.0553216,21.2228315",8101.69578492709
129,SE/10710,secondary,road,Shirur Anantpal-Deoni Road,0,131,2.168257277,284.041703287,1.64083638629661e-07,1.02118068607029e-05,"55",secondary,RURAL,0,24.5,30.5,1,0,"0-5%",0.0321695760598504,262,55,0,Valid,"76.8843761,18.3434893,76.9026406,18.3389855",2168.25727735325
130,SE/10436,secondary,road,Nilanga-Shirur Anantpal- Gharni Road,0,47.5,6.023563284,286.11925599,1.65283787773284e-07,1.03770906484762e-05,"55",secondary,RURAL,0,25,32.1666666666667,1,0,"0-5%",0.0324189526184539,285,55,0,Valid,"76.8030208,18.2776897,76.8377778,18.2517989",6023.56328365632
131,SE/5280,secondary,road,,0,110,2.605835772,286.64193492,1.65585726043887e-07,1.05426763745201e-05,"55",secondary,RURAL,0,29,35.5,1,0,"0-5%",0.0326683291770574,220,55,0,Valid,"75.7995796,18.0178116,75.8100024,18.0376519",2605.83577247111
132,SE/4976,secondary,road,,0,54,5.334315658,288.053045532,1.66400888609969e-07,1.07090772631301e-05,"55",secondary,RURAL,16,39,55,1,0,"0-5%",0.0329177057356609,108,55,0.148148148148148,Valid,"75.1414284,17.5471364,75.1024258,17.5656812",5334.31565751633
133,SE/6386,secondary,road,,0,36.5,8.196032797,299.1551970905,1.72814318058024e-07,1.08818915811881e-05,"55",secondary,RURAL,0,33.25,39.25,1,0,"0-5%",0.0331670822942643,146,55,0,Valid,"74.4192322,20.851304,74.4124544,20.7843183",8196.03279691755
134,SE/10405,secondary,road,MDR11,0,42.1666666666667,7.139497926,301.048829213,1.73908220978934e-07,1.1055799802167e-05,"55",secondary,RURAL,0,27.3333333333333,35.5,1,0,"0-5%",0.0334164588528678,253,55,0,Valid,"76.6653966,18.1529954,76.6419195,18.2005217",7139.49792559641
135,SE/7158,secondary,road,,0,71,4.245444284,301.426544164,1.74126417260704e-07,1.12299262194277e-05,"55",secondary,RURAL,0,26.5,35.5,1,0,"0-5%",0.0336658354114713,142,55,0,Valid,"76.9219358,21.5611206,76.9445061,21.5843676",4245.44428365029
136,SE/4970,secondary,road,,0,78,3.933002062,306.774160836,1.77215598854056e-07,1.14071418182818e-05,"55",secondary,RURAL,36,45.5,60.5,1,0,"0-5%",0.0339152119700748,156,55,0.230769230769231,Valid,"75.1630323,17.396441,75.1531274,17.4204002",3933.00206225412
137,SE/6806,secondary,road,,0,46.75,6.56772276,307.04103903,1.77369767571662e-07,1.15845115858535e-05,"55",secondary,RURAL,46,49.5,58,1,0,"0-5%",0.0341645885286783,187,55,0.245989304812834,Valid,"76.2212889,20.6721782,76.2804342,20.6798811",6567.72276023071
138,SE/9291,secondary,road,,0,24.75,12.475325568,308.764307808,1.78365255938895e-07,1.17628768417924e-05,"55",secondary,RURAL,0,21.5,28.25,1,0,"0-5%",0.0344139650872818,99,55,0,Valid,"77.1423672,20.2213825,77.1654725,20.3261042",12475.3255677544
139,SE/7515,secondary,road,,0,93.6666666666667,3.349363179,313.723684433,1.81230161171288e-07,1.19441070029636e-05,"55",secondary,RURAL,0,18.6666666666667,25.5,1,0,"0-5%",0.0346633416458853,562,55,0,Valid,"78.7693232,20.1015377,78.7739022,20.0732798",3349.36317856023
140,SE/4687,secondary,road,,0,274.5,1.161510552,318.834646524,1.84182633456466e-07,1.21282896364201e-05,"55",secondary,RURAL,68,43,53.5,1,0,"0-5%",0.0349127182044888,549,55,0.123861566484517,Valid,"74.6059902,17.3468026,74.6081851,17.336697",1161.51055238468
141,SE/6377,secondary,road,,0,15,21.268763627,319.031454405,1.84296324343585e-07,1.23125859607637e-05,"55",secondary,RURAL,0,21,27,1,0,"0-5%",0.0351620947630923,30,55,0,Valid,"73.9651122,21.0463691,74.1573478,21.0640474",21268.7636268138
142,SE/5996,secondary,road,,0,31.5,10.230666566,322.265996829,1.86164836903854e-07,1.24987507976675e-05,"55",secondary,RURAL,0,30.5,36,1,0,"0-5%",0.0354114713216958,63,55,0,Valid,"76.6242747,18.6365221,76.5702628,18.7087675",10230.6665656041
143,SE/6827,secondary,road,,0,63.5,5.120901632,325.177253632,1.87846595616372e-07,1.26865973932839e-05,"55",secondary,RURAL,62,54.5,66,1,0,"0-5%",0.0356608478802993,127,55,0.488188976377953,Valid,"76.5436224,20.9173825,76.5341182,20.9585476",5120.9016321726
144,SE/5934,secondary,road,,0,73,4.507936883,329.079392459,1.90100761570747e-07,1.28766981548547e-05,"55",secondary,RURAL,0,17.25,24,1,0,"0-5%",0.0359102244389027,292,55,0,Valid,"76.3005375,17.7811699,76.290515,17.8114561",4507.93688252038
145,SE/5286,secondary,road,,0,319.5,1.038928954,331.937800803,1.91751991078053e-07,1.30684501459327e-05,"55",secondary,RURAL,0,33,44,1,0,"0-5%",0.0361596009975062,639,55,0,Valid,"75.6732139,18.1301937,75.6793803,18.1370072",1038.92895448526
146,SE/9618,secondary,road,,0,92.5,3.600406769,333.0376261325,1.92387332085494e-07,1.32608374780182e-05,"55",secondary,RURAL,0,29.25,40.75,1,0,"0-5%",0.0364089775561097,370,55,0,Valid,"80.1930823,20.6841005,80.1767897,20.6589182",3600.40676882445
147,SE/7149,secondary,road,,0,96.5,3.461507503,334.0354740395,1.92963763340076e-07,1.34538012413583e-05,"45",secondary,RURAL,126,40.5,50.5,1,0,"0-5%",0.0366583541147132,386,45,0.326424870466321,Valid,"78.7386438,21.0231931,78.7322372,21.0505773",3461.50750325564
148,SE/5695,secondary,road,,0,312.5,1.075745091,336.1703409375,1.94197021430561e-07,1.36479982627889e-05,,secondary,RURAL,406,24.5,35,1,1,"0-5%",0.0369077306733167,625,,0.6496,Valid,"74.8846332,19.4367397,74.8748181,19.4383551",1075.74509121895
149,SE/5201,secondary,road,,0,60,5.672089059,340.32534354,1.96597260330851e-07,1.38445955231197e-05,"55",secondary,RURAL,13,42.5,52,1,0,"0-5%",0.0371571072319202,120,55,0.108333333333333,Valid,"75.2208133,18.2856034,75.2249843,18.2372751",5672.0890594185
150,SE/6737,secondary,road,,0,35.5,9.627238307,341.7669598985,1.97430045287684e-07,1.40420255684074e-05,"55",secondary,RURAL,0,32,44.5,1,0,"0-5%",0.0374064837905237,71,55,0,Valid,"74.5314849,21.4308321,74.6041169,21.4305792",9627.23830707154
151,SE/8663,secondary,road,,0,49.8333333333333,6.891338136,343.418350444,1.98384011435502e-07,1.42404095798429e-05,"55",secondary,RURAL,15,40.3333333333333,48.5,1,0,"0-5%",0.0376558603491272,299,55,0.0501672240802676,Valid,"77.0057247,18.2712984,76.9524135,18.2932065",6891.33813645321
152,SE/6817,secondary,road,,0,49.6666666666667,6.956589417,345.510607711,1.99592655030248e-07,1.44400022348731e-05,"55",secondary,RURAL,19,38.6666666666667,49.3333333333333,1,0,"0-5%",0.0379052369077307,298,55,0.063758389261745,Valid,"76.1085369,20.9198411,76.1316822,20.8734903",6956.58941682152
153,SE/5994,secondary,road,,0,86,4.028353528,346.438403408,2.00128618911985e-07,1.46401308537851e-05,"55",secondary,RURAL,0,30,40,1,0,"0-5%",0.0381546134663342,172,55,0,Valid,"76.314844,18.7521602,76.2879789,18.7763338",4028.35352774714
154,SE/5683,secondary,road,,0,30,11.679921849,350.39765547,2.02415777723761e-07,1.48425466315089e-05,"55",secondary,RURAL,0,14,23.5,1,0,"0-5%",0.0384039900249377,60,55,0,Valid,"75.1842214,19.2788627,75.2866097,19.2695033",11679.9218486108
155,SE/8676,secondary,road,,0,128.333333333333,2.757531204,353.88317118,2.04429271142436e-07,1.50469759026513e-05,"55",secondary,RURAL,0,24,32.1666666666667,1,0,"0-5%",0.0386533665835411,770,55,0,Valid,"76.6407712,18.4243394,76.6421378,18.4487665",2757.53120369935
156,SE/9553,secondary,road,,0,42.5,8.345458298,354.681977665,2.04890721250301e-07,1.52518666239016e-05,"55",secondary,RURAL,0,32.5,41,1,0,"0-5%",0.0389027431421446,85,55,0,Valid,"78.4675031,20.8267443,78.539044,20.8448874",8345.45829781639
157,SE/9210,secondary,road,,0,68.125,5.233946033,356.562573498125,2.05977093439737e-07,1.54578437173414e-05,"55",secondary,RURAL,0,27.125,36.875,1,0,"0-5%",0.0391521197007481,545,55,0,Valid,"75.3136345,20.6175909,75.2706643,20.6029342",5233.94603278063
158,SE/5647,secondary,road,,0,307.5,1.165762977,358.4721154275,2.07080187049801e-07,1.56649239043912e-05,,secondary,RURAL,991,45,55.25,1,1,"0-5%",0.0394014962593516,1230,,0.805691056910569,Valid,"75.8685069,18.2822899,75.8681397,18.2927605",1165.7629774247
159,SE/9250,secondary,road,,0,55.25,6.495287155,358.86461531375,2.07306924211113e-07,1.58722308286023e-05,"55",secondary,RURAL,153,62.5,75.75,1,0,"0-5%",0.0396508728179551,221,55,0.692307692307692,Valid,"74.9585298,21.37397,74.9758316,21.4161029",6495.28715534656
160,SE/9311,secondary,road,,0,32,11.232574877,359.442396064,2.07640693396181e-07,1.60798715219984e-05,"55",secondary,RURAL,0,25.5,33,1,0,"0-5%",0.0399002493765586,64,55,0,Valid,"76.8801423,20.5027803,76.9223906,20.5886158",11232.5748770151
161,SE/7118,secondary,road,,0,66.5,5.472408424,363.915160196,2.10224495017625e-07,1.62900960170161e-05,"55",secondary,RURAL,37,48.5,59.5,1,0,"0-5%",0.0401496259351621,133,55,0.278195488721804,Valid,"77.3623758,21.0977023,77.4118381,21.0816795",5472.40842394954
162,SE/9079,secondary,road,,0,274,1.331745922,364.898382628,2.1079247750878e-07,1.65008884945249e-05,"55",secondary,RURAL,0,34,42,1,0,"0-5%",0.0403990024937656,548,55,0,Valid,"76.8586281,20.4542255,76.8593934,20.4423649",1331.74592221164
163,SE/7174,secondary,road,,0,29.25,12.51840432,366.16332636,2.1152320320084e-07,1.67124116977257e-05,"55",secondary,RURAL,0,14.5,20.25,1,0,"0-5%",0.0406483790523691,117,55,0,Valid,"77.6722634,21.2362109,77.6693226,21.3288236",12518.4043201113
164,PR/2146,primary,road,,0.07717961469267,88,4.167494741,366.739537208,2.11856065493467e-07,1.69242677632192e-05,"55",primary,RURAL,0,22,34.5,1,0,"0-5%",0.0408977556109726,176,55,0,Valid,"79.6637857,21.1757971,79.6606892,21.1574898",4167.49474076304
165,SE/9552,secondary,road,,0,26.25,14.340328974,376.4336355675,2.17456098564855e-07,1.7141723861784e-05,"55",secondary,RURAL,10,33.5,50.75,1,0,"0-5%",0.0411471321695761,105,55,0.0952380952380952,Valid,"78.3383861,20.8039192,78.4634619,20.8253331",14340.328973507
166,PR/92,primary,road,,0,639.5,0.597709306,382.235101187,2.20807457105578e-07,1.73625313188896e-05,"55",primary,RURAL,0,22.1666666666667,33.5,1,0,"0-5%",0.0413965087281795,3837,55,0,Valid,"76.2956028,17.4565486,76.2926352,17.4605423",597.709306096825
167,SE/6835,secondary,road,,0,60,6.517974585,391.0784751,2.25916048388533e-07,1.75884473672781e-05,"55",secondary,RURAL,0,20.5,27.5,1,0,"0-5%",0.041645885286783,120,55,0,Valid,"76.8328404,20.6685011,76.8571425,20.6179797",6517.97458480177
168,SE/9515,secondary,road,,1,559.5,0.699702486,391.483540917,2.26150044567153e-07,1.78145974118453e-05,"45",secondary,URBAN,629,46.5,55.5,1,0,"0-5%",0.0418952618453865,1119,45,0.562109025915996,Valid,"78.9634695,20.9465767,78.9659835,20.9524149",699.702485654479
169,SE/8632,secondary,road,,0,30.6,12.933176137,395.7551897922,2.28617667040473e-07,1.80432150788858e-05,"55",secondary,RURAL,0,26.6,35,1,0,"0-5%",0.04214463840399,306,55,0,Valid,"75.5573225,19.3363685,75.489068,19.4095995",12933.1761374957
170,SE/4985,secondary,road,,0,76.6666666666667,5.164646779,395.956253056667,2.28733816153954e-07,1.82719488950397e-05,"55",secondary,RURAL,9,34.1666666666667,45.3333333333333,1,0,"0-5%",0.0423940149625935,460,55,0.0195652173913043,Valid,"75.4826605,17.352154,75.4867098,17.3118325",5164.64677861207
171,SE/6664,secondary,road,,0,68,5.826423835,396.19682078,2.28872785984527e-07,1.85008216810242e-05,"55",secondary,RURAL,0,38,45.75,1,0,"0-5%",0.042643391521197,272,55,0,Valid,"75.4003241,20.4466257,75.369526,20.4085722",5826.42383490096
172,SE/5970,secondary,road,,0,354,1.141585848,404.121390192,2.33450607370074e-07,1.87342722883943e-05,"55",secondary,RURAL,183,46.5,60.5,1,0,"0-5%",0.0428927680798005,708,55,0.258474576271186,Valid,"76.315949,18.395291,76.3169749,18.4055591",1141.5858481136
173,SE/9567,secondary,road,,1,604.5,0.673712981,407.2594970145,2.35263411545959e-07,1.89695356999403e-05,"45",secondary,URBAN,0,21,30,1,0,"0-5%",0.043142144638404,1209,45,0,Valid,"77.5189127,21.2995465,77.5208079,21.3047052",673.712981088225
174,SE/6353,secondary,road,,0,50.5,8.067861216,407.426991408,2.35360168779906e-07,1.92048958687202e-05,"55",secondary,RURAL,14,35.375,47.5,1,0,"0-5%",0.0433915211970075,404,55,0.0346534653465347,Valid,"74.1658643,20.5748075,74.1029322,20.600541",8067.86121551836
175,SE/8696,secondary,road,,0,92.5,4.503829412,416.60422061,2.40661619737905e-07,1.94455574884581e-05,"55",secondary,RURAL,0,16,22,1,0,"0-5%",0.043640897755611,185,55,0,Valid,"77.1221392,18.5056217,77.1625586,18.5065087",4503.82941201885
176,SE/5012,secondary,road,,0,46.25,9.035141713,417.87530422625,2.41395892284307e-07,1.96869533807424e-05,"55",secondary,RURAL,37,43,55.5,1,0,"0-5%",0.0438902743142145,185,55,0.2,Valid,"75.6467245,17.512358,75.6604917,17.5704947",9035.14171252661
177,SE/7026,secondary,road,,0,38,11.014099111,418.535766218,2.4177742431122e-07,1.99287308050536e-05,"55",secondary,RURAL,1,32.5,40.5,1,0,"0-5%",0.044139650872818,152,55,0.00657894736842105,Valid,"77.3597308,20.7434497,77.3099021,20.821996",11014.0991109823
178,SE/7114,secondary,road,,0,22.875,18.301871525,418.655311134375,2.41846482356681e-07,2.01705772874103e-05,"55",secondary,RURAL,3,34.5,41.625,1,0,"0-5%",0.0443890274314214,183,55,0.0163934426229508,Valid,"77.6375665,20.944635,77.5086281,20.8757885",18301.8715249375
