segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
thailand_39610-3,thailand,secondary,RURAL,90.0,82.3,30,60.0,98.0,68.0,high,high,high,rural_freeway,4.1,98.40390837057103,94.64213068321345,99.52452955850347,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.4670442,15.918307,99.4075441,16.0694785"
thailand_36288-0,thailand,secondary,RURAL,90.0,59.5,30,60.0,74.0,44.0,high,high,high,rural_freeway,4.1,93.9649956862291,86.2737331375803,97.34659995814675,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.97948453,19.08059801,98.9590201,19.0587999"
thailand_19569-0,thailand,primary,RURAL,90.0,77.0,30,60.0,90.5,60.5,high,high,high,rural_freeway,4.1,97.90306402193613,93.50126937458487,99.32338471163855,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.4783375,19.4876847,99.4930553,19.5659697"
thailand_54980-5,thailand,secondary,RURAL,90.0,59.53333333,30,60.0,75.16666667,45.16666667,high,high,high,rural_freeway,4.1,93.97883781931723,86.29600917340711,97.35446451585972,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.4742896,14.5433531,104.344196,14.580359"
thailand_36284-10,thailand,secondary,RURAL,90.0,76.35,30,60.0,88.7,58.7,high,high,high,rural_freeway,4.1,97.82889876373221,93.3395216854104,99.29229098039426,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.1964259,19.3437851,99.00362752,19.11531335"
thailand_36284-9,thailand,secondary,RURAL,90.0,76.35,30,60.0,88.7,58.7,high,high,high,rural_freeway,4.1,97.82889876373221,93.3395216854104,99.29229098039426,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.1964259,19.3437851,99.00362752,19.11531335"
thailand_50108-3,thailand,secondary,RURAL,90.0,75.15,30,60.0,91.5,61.5,high,high,high,rural_freeway,4.1,97.68320127151084,93.02639117758106,99.23030435388443,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.1750902,16.8866441,101.1722993,16.8766252"
thailand_22451-0,thailand,primary,RURAL,90.0,92.5,30,60.0,109.0,79.0,high,high,high,rural_freeway,4.1,99.01141039370333,96.18195877148052,99.74402858660152,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2530518,16.4758272,100.2446584,16.4819205"
thailand_36689-1,thailand,primary,URBAN,90.0,64.3,30,60.0,80.0,50.0,high,high,high,urban_residential,2.6,86.2226169663294,20.443973355683497,97.61405526063895,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.057508,18.7526999,99.0233714,18.7292083"
thailand_37551-9,thailand,secondary,RURAL,90.0,76.98,30,60.0,89.2,59.2,high,high,high,rural_freeway,4.1,97.900829441436,93.49637174642824,99.32245250464278,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.8058033,8.851119,98.6387992,8.5155152"
thailand_35611-1,thailand,secondary,URBAN,90.0,65.1,30,60.0,78.0,48.0,high,high,high,urban_residential,2.6,86.65849903397299,20.738537801195854,97.7543229321199,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0573097,18.7527699,99.0290884,18.7644597"
thailand_35611-0,thailand,secondary,URBAN,90.0,65.1,30,60.0,78.0,48.0,high,high,high,urban_residential,2.6,86.65849903397299,20.738537801195854,97.7543229321199,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0573097,18.7527699,99.0290884,18.7644597"
thailand_52670-6,thailand,secondary,RURAL,90.0,72.33333333,30,60.0,87.33333333,57.33333333,high,high,high,rural_freeway,4.1,97.29037381838029,92.20941537806293,99.05757084988912,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.240504,15.8841995,102.2731155,16.0587996"
thailand_42490,thailand,secondary,RURAL,90.0,63.5,30,60.0,74.0,44.0,high,high,high,rural_freeway,4.1,95.37805396261518,88.63399519414345,98.12050183530718,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.8839921,12.5696592,99.8894975,12.5664109"
thailand_42489,thailand,secondary,RURAL,90.0,63.8,30,60.0,73.0,43.0,high,high,high,rural_freeway,4.1,95.46651313688116,88.78829478776198,98.16687089528209,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.8894975,12.5664109,99.8839256,12.5695568"
thailand_24464-2,thailand,primary,URBAN,90.0,69.9,30,60.0,81.0,51.0,high,high,high,urban_residential,2.6,88.91145392651747,22.412238221270165,98.41526741840552,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5203713,14.0813062,100.5233665,14.0674814"
thailand_52725-0,thailand,secondary,RURAL,90.0,58.63,30,60.0,68.0,38.0,high,high,high,rural_freeway,4.1,93.58929816357502,85.67469274870761,97.13115416551817,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.243887,12.7655952,102.4764343,12.6008056"
thailand_51489-4,thailand,secondary,RURAL,90.0,64.3,30,60.0,81.0,51.0,high,high,high,rural_freeway,4.1,95.60931626740114,89.03926148284347,98.2411674533123,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.5604709,6.5982692,101.6119141,6.6729896"
thailand_52725-4,thailand,secondary,RURAL,90.0,58.63,30,60.0,68.0,38.0,high,high,high,rural_freeway,4.1,93.58929816357502,85.67469274870761,97.13115416551817,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.243887,12.7655952,102.4764343,12.6008056"
thailand_35475-1,thailand,secondary,URBAN,90.0,53.8,30,60.0,64.0,34.0,high,high,high,urban_residential,2.6,78.0981225014856,16.07300109499925,94.28441092594163,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0044407,18.5781965,98.9789789,18.5915083"
thailand_36964-2,thailand,secondary,RURAL,90.0,67.85,30,60.0,80.0,50.0,high,high,high,rural_freeway,4.1,96.47756691890127,90.62098851008962,98.67709568069446,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.3009256,8.5349399,98.2837611,8.5366845"
thailand_55711-1,thailand,primary,RURAL,90.0,85.6,30,60.0,100.5,70.5,high,high,high,rural_freeway,4.1,98.64151543245454,95.21945158219751,99.61396054197742,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.8629458,18.5308249,98.84091315,18.58366205"
thailand_35837-0,thailand,secondary,URBAN,90.0,76.9,30,60.0,90.0,60.0,high,high,high,urban_residential,2.6,91.34819387799764,24.602234632926546,99.0072152827303,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.9943784,18.9217229,98.9480192,18.9077412"
thailand_35837-1,thailand,secondary,URBAN,90.0,76.9,30,60.0,90.0,60.0,high,high,high,urban_residential,2.6,91.34819387799764,24.602234632926546,99.0072152827303,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.9943784,18.9217229,98.9480192,18.9077412"
thailand_35837-2,thailand,secondary,URBAN,90.0,76.9,30,60.0,90.0,60.0,high,high,high,urban_residential,2.6,91.34819387799764,24.602234632926546,99.0072152827303,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.9943784,18.9217229,98.9480192,18.9077412"
thailand_55716-1,thailand,primary,RURAL,90.0,72.4,30,60.0,86.0,56.0,high,high,high,rural_freeway,4.1,97.30058893998478,92.23020077270687,99.0621610857928,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.84117592,18.58366204,98.8630531,18.5310327"
thailand_31188-0,thailand,primary,URBAN,90.0,61.4,30,60.0,82.0,52.0,high,high,high,urban_residential,2.6,84.46620758078805,19.33486498097877,97.00863691771832,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.6463855,14.6369321,104.6497595,14.6306818"
thailand_37725-0,thailand,secondary,RURAL,90.0,63.15,30,60.0,75.0,45.0,high,high,high,rural_freeway,4.1,95.2721206067466,88.45034771524641,98.06463060479686,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.8310499,8.0758594,98.8269329,8.0663639"
thailand_36947-2,thailand,secondary,RURAL,90.0,57.62,30,60.0,67.6,37.599999999999994,high,high,high,rural_freeway,4.1,93.11590582029854,84.93430391730615,96.85439342365085,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"97.96585881,19.33366205,98.1906786,19.5589332"
thailand_35611-2,thailand,secondary,URBAN,90.0,65.1,30,60.0,78.0,48.0,high,high,high,urban_residential,2.6,86.65849903397299,20.738537801195854,97.7543229321199,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0573097,18.7527699,99.0290884,18.7644597"
thailand_24695-0,thailand,primary,URBAN,90.0,76.1,30,60.0,89.0,59.0,high,high,high,urban_residential,2.6,91.10972582703418,24.365319026828125,98.95501674822245,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5402923,13.9664024,100.53616963,13.96600677"
thailand_30704,thailand,primary,RURAL,90.0,80.1,30,60.0,100.0,70.0,high,high,high,rural_freeway,4.1,98.21637386056712,94.20414726559572,99.45110368550534,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.1894029,14.7954371,104.1909912,14.7920224"
thailand_51726-1,thailand,secondary,RURAL,90.0,56.9,30,60.0,65.0,35.0,high,high,high,rural_freeway,4.1,92.751688449477,84.37478268751617,96.63761346272798,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.7192951,5.9166095,101.7702466,5.9423311"
thailand_52603-6,thailand,secondary,RURAL,90.0,71.43333333,30,60.0,87.16666667,57.16666667,high,high,high,rural_freeway,4.1,97.14764623932423,91.92134649770455,98.99291113627667,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.3963507,16.414559,102.1958617,16.3179247"
thailand_50645,thailand,secondary,RURAL,90.0,70.7,30,60.0,87.0,57.0,high,high,high,rural_freeway,4.1,97.0243794606492,91.67593737948093,98.93629853620031,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.2361307,14.2278826,101.24117211,14.23366261"
thailand_30145-0,thailand,primary,URBAN,90.0,66.9,30,60.0,82.0,52.0,high,high,high,urban_residential,2.6,87.57182510909477,21.384434801381346,98.03525509574736,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"103.5283189,14.8785364,103.5084614,14.8720477"
thailand_28132-1,thailand,primary,RURAL,90.0,87.3,30,60.0,103.0,73.0,high,high,high,rural_freeway,4.1,98.74674702230621,95.48445336436374,99.65216990259762,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.33332061,12.91872698,102.2611438,13.0778982"
thailand_53969,thailand,secondary,RURAL,90.0,70.05,30,60.0,85.0,55.0,high,high,high,rural_freeway,4.1,96.90953540989511,91.4499622192712,98.88293225975919,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"103.3915624,17.8206517,103.3512723,17.8265051"
thailand_28776-0,thailand,primary,URBAN,90.0,54.0,30,60.0,68.0,38.0,high,high,high,urban_residential,2.6,78.30840502352109,16.16637445285355,94.38739181858489,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.7161294,16.0575585,102.6928643,16.0623239"
thailand_28132-6,thailand,primary,RURAL,90.0,87.3,30,60.0,103.0,73.0,high,high,high,rural_freeway,4.1,98.74674702230621,95.48445336436374,99.65216990259762,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.33332061,12.91872698,102.2611438,13.0778982"
thailand_52067-1,thailand,secondary,RURAL,90.0,54.6,30,60.0,69.0,39.0,high,high,high,rural_freeway,4.1,91.41565211608432,82.38863675145257,95.81571127958163,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.8843984,5.9284821,101.8950767,5.96767"
thailand_52645-0,thailand,secondary,RURAL,90.0,81.175,30,60.0,99.25,69.25,high,high,high,rural_freeway,4.1,98.3112485869275,94.42394592824942,99.48854847918305,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.1768823,13.219983,102.2761986,13.2345793"
thailand_37302-3,thailand,secondary,RURAL,90.0,61.4,30,60.0,73.0,43.0,high,high,high,rural_freeway,4.1,94.69473816733647,87.46964537146819,97.75379037964113,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.43331909,19.33207423,98.483175,19.2855721"
thailand_35646-2,thailand,secondary,URBAN,90.0,64.55,30,60.0,90.0,60.0,high,high,high,urban_residential,2.6,86.3609217473215,20.53653428347566,97.65899393003691,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7521714,14.0136452,100.7489389,14.0289179"
thailand_35646-1,thailand,secondary,URBAN,90.0,64.55,30,60.0,90.0,60.0,high,high,high,urban_residential,2.6,86.3609217473215,20.53653428347566,97.65899393003691,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7521714,14.0136452,100.7489389,14.0289179"
thailand_35618-1,thailand,secondary,URBAN,90.0,63.1,30,60.0,77.5,47.5,high,high,high,urban_residential,2.6,85.53098628725752,19.99307690456298,97.3833219711524,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0587037,18.7528232,99.12499237,18.71198233"
thailand_37138-3,thailand,secondary,RURAL,90.0,55.06666667,30,60.0,64.33333333,34.33333333,high,high,high,rural_freeway,4.1,91.71002707102879,82.81798267361941,96.00025713758535,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.3514195,18.7027346,98.36284116,18.51699643"
thailand_52649-5,thailand,secondary,RURAL,90.0,64.975,30,60.0,77.75,47.75,high,high,high,rural_freeway,4.1,95.79334047542697,89.36622656350309,98.33586972100183,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.23447693,17.94199564,102.2708687,18.0666403"
thailand_37505-0,thailand,secondary,RURAL,90.0,54.6,30,60.0,68.5,38.5,high,high,high,rural_freeway,4.1,91.41565211608432,82.38863675145257,95.81571127958163,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.6720788,8.4738272,98.6221556,8.477351"
thailand_37138-0,thailand,secondary,RURAL,90.0,55.06666667,30,60.0,64.33333333,34.33333333,high,high,high,rural_freeway,4.1,91.71002707102879,82.81798267361941,96.00025713758535,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.3514195,18.7027346,98.36284116,18.51699643"
thailand_24698-0,thailand,primary,URBAN,90.0,80.5,30,60.0,95.0,65.0,high,high,high,urban_residential,2.6,92.31850108910318,25.630028971261144,99.20659609380098,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.53620399,13.96613361,100.5402695,13.9665402"
thailand_55650-5,thailand,primary,RURAL,90.0,76.31666666,30,60.0,92.61111111,62.611111109999996,high,high,high,rural_freeway,4.1,97.82500815658932,93.3310816737424,99.29065115398443,100.0,Top Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.9978975,16.5915296,101.9139127,16.8850594"
