segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
thailand_29220-1,thailand,primary,RURAL,90.0,46.5,30,60.0,53.5,23.5,high,low,low,rural_freeway,4.1,83.4178806178538,71.94320394319722,90.1996406629231,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.9242031,16.2941679,102.9155755,16.2977427"
thailand_37318-7,thailand,secondary,RURAL,90.0,47.80833333,30,60.0,54.66666667,24.666666669999998,high,low,low,rural_freeway,4.1,85.20100004872128,74.11243587628944,91.53993792110575,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.4833033,19.2854952,98.9034272,19.0877838"
thailand_31147-0,thailand,primary,RURAL,90.0,44.9,30,60.0,59.0,29.0,high,low,low,rural_freeway,4.1,80.85800730149325,68.94459125055312,88.20122164786474,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"104.7148754,17.4794174,104.7197962,17.481185"
thailand_37789-1,thailand,secondary,RURAL,90.0,30.0,30,60.0,58.0,28.0,high,low,low,rural_freeway,4.1,0.0,0.0,0.0,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.8557283,8.0798088,98.8652229,8.0830637"
thailand_37789-2,thailand,secondary,RURAL,90.0,30.0,30,60.0,58.0,28.0,high,low,low,rural_freeway,4.1,0.0,0.0,0.0,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.8557283,8.0798088,98.8652229,8.0830637"
thailand_38354-0,thailand,secondary,RURAL,90.0,42.5,30,60.0,49.5,19.5,high,low,low,rural_freeway,4.1,76.02257555613798,63.58135850218315,84.21366477946259,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.14165497,19.80586085,99.0475416,19.8589629"
thailand_38354-4,thailand,secondary,RURAL,90.0,42.5,30,60.0,49.5,19.5,high,low,low,rural_freeway,4.1,76.02257555613798,63.58135850218315,84.21366477946259,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.14165497,19.80586085,99.0475416,19.8589629"
thailand_34316-0,thailand,primary,URBAN,90.0,31.26666667,30,60.0,47.0,17.0,high,low,low,urban_residential,2.6,10.194456687760134,1.232991171414366,18.342818059785493,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.8037693,17.0073931,99.8193349,17.0216293"
thailand_30624-0,thailand,primary,URBAN,90.0,32.8,30,60.0,39.5,9.5,high,low,low,urban_residential,2.6,20.70546281621738,2.6414217191584988,35.41787751816852,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"104.1363282,15.114152,104.12549163,15.10032941"
thailand_38354-5,thailand,secondary,RURAL,90.0,42.5,30,60.0,49.5,19.5,high,low,low,rural_freeway,4.1,76.02257555613798,63.58135850218315,84.21366477946259,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.14165497,19.80586085,99.0475416,19.8589629"
thailand_38848-0,thailand,secondary,RURAL,90.0,48.725,30,60.0,58.66666667,28.666666669999998,high,low,low,rural_freeway,4.1,86.30964945774069,75.49970688965101,92.35006303288793,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.2010299,19.369285,99.51199452,19.32494193"
thailand_51469-7,thailand,secondary,RURAL,90.0,46.7,30,60.0,58.0,28.0,high,low,low,rural_freeway,4.1,83.70711718021595,72.29024505572677,90.42005130997825,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.62600199,6.7169962,101.5217642,6.8581029"
thailand_34619-0,thailand,secondary,RURAL,90.0,42.9,30,60.0,54.0,24.0,high,low,low,rural_freeway,4.1,76.92603410407251,64.55740669429989,84.97830286925424,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.9292378,13.3372592,100.9032148,13.3025208"
thailand_38848-10,thailand,secondary,RURAL,90.0,48.725,30,60.0,58.66666667,28.666666669999998,high,low,low,rural_freeway,4.1,86.30964945774069,75.49970688965101,92.35006303288793,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.2010299,19.369285,99.51199452,19.32494193"
thailand_34443-6,thailand,secondary,URBAN,90.0,39.5125,30,60.0,50.125,20.125,high,low,low,urban_residential,2.6,51.134140803530606,7.930449307458398,74.06447433437286,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.00832367,9.44583083,99.96665192,9.57744"
thailand_34443-10,thailand,secondary,URBAN,90.0,39.5125,30,60.0,50.125,20.125,high,low,low,urban_residential,2.6,51.134140803530606,7.930449307458398,74.06447433437286,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.00832367,9.44583083,99.96665192,9.57744"
thailand_40070-2,thailand,secondary,RURAL,90.0,32.6,30,60.0,42.0,12.0,high,low,low,rural_freeway,4.1,28.877832423572038,21.418448627105658,35.62913136232233,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.5309533,18.7755566,99.5203356,18.7663498"
thailand_40580-2,thailand,secondary,RURAL,90.0,33.55,30,60.0,40.0,10.0,high,low,low,rural_freeway,4.1,36.77951927310738,27.699164226522633,44.71946083912924,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.6168005,20.103561,99.7547195,20.1679977"
thailand_40580-4,thailand,secondary,RURAL,90.0,33.55,30,60.0,40.0,10.0,high,low,low,rural_freeway,4.1,36.77951927310738,27.699164226522633,44.71946083912924,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.6168005,20.103561,99.7547195,20.1679977"
thailand_40580-7,thailand,secondary,RURAL,90.0,33.55,30,60.0,40.0,10.0,high,low,low,rural_freeway,4.1,36.77951927310738,27.699164226522633,44.71946083912924,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.6168005,20.103561,99.7547195,20.1679977"
thailand_30624-3,thailand,primary,URBAN,90.0,32.8,30,60.0,39.5,9.5,high,low,low,urban_residential,2.6,20.70546281621738,2.6414217191584988,35.41787751816852,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"104.1363282,15.114152,104.12549163,15.10032941"
thailand_45426-2,thailand,secondary,RURAL,90.0,43.7,30,60.0,50.0,20.0,high,low,low,rural_freeway,4.1,78.60938590370105,66.40648317502784,86.37956324130222,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.34122,19.790279,100.3807121,19.8508018"
thailand_45681-3,thailand,secondary,RURAL,90.0,46.16666667,30,60.0,54.0,24.0,high,low,low,rural_freeway,4.1,82.92148059054622,71.3516948192261,89.81874064177327,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.3807121,19.8508018,100.5078318,20.0682805"
thailand_45681-4,thailand,secondary,RURAL,90.0,46.16666667,30,60.0,54.0,24.0,high,low,low,rural_freeway,4.1,82.92148059054622,71.3516948192261,89.81874064177327,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.3807121,19.8508018,100.5078318,20.0682805"
thailand_51469-6,thailand,secondary,RURAL,90.0,46.7,30,60.0,58.0,28.0,high,low,low,rural_freeway,4.1,83.70711718021595,72.29024505572677,90.42005130997825,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.62600199,6.7169962,101.5217642,6.8581029"
thailand_24848-1,thailand,primary,URBAN,90.0,35.9,30,60.0,45.0,15.0,high,low,low,urban_residential,2.6,37.29968885763745,5.243711435078369,58.51115449023154,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.5505604,13.9686544,100.5506214,13.9733826"
thailand_51469-8,thailand,secondary,RURAL,90.0,46.7,30,60.0,58.0,28.0,high,low,low,rural_freeway,4.1,83.70711718021595,72.29024505572677,90.42005130997825,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.62600199,6.7169962,101.5217642,6.8581029"
thailand_36884-3,thailand,secondary,URBAN,90.0,45.275,30,60.0,55.25,25.25,high,low,low,urban_residential,2.6,65.70085699752902,11.614944550057649,86.68970444477193,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.9153725,14.5203895,100.9811655,14.5696426"
thailand_36520-5,thailand,secondary,URBAN,90.0,41.6,30,60.0,51.0,21.0,high,low,low,urban_residential,2.6,57.256251814443914,9.341531706448503,79.84713349629597,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.1232276,18.7421695,99.0830772,18.7631124"
thailand_36684-4,thailand,primary,URBAN,90.0,35.75,30,60.0,55.0,25.0,high,low,low,urban_residential,2.6,36.613387582039344,5.12461252696319,57.65115968599734,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.9268792,18.7245515,99.0602701,18.8055207"
thailand_51469-9,thailand,secondary,RURAL,90.0,46.7,30,60.0,58.0,28.0,high,low,low,rural_freeway,4.1,83.70711718021595,72.29024505572677,90.42005130997825,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.62600199,6.7169962,101.5217642,6.8581029"
thailand_36684-6,thailand,primary,URBAN,90.0,35.75,30,60.0,55.0,25.0,high,low,low,urban_residential,2.6,36.613387582039344,5.12461252696319,57.65115968599734,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.9268792,18.7245515,99.0602701,18.8055207"
thailand_36684-8,thailand,primary,URBAN,90.0,35.75,30,60.0,55.0,25.0,high,low,low,urban_residential,2.6,36.613387582039344,5.12461252696319,57.65115968599734,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.9268792,18.7245515,99.0602701,18.8055207"
thailand_36684-14,thailand,primary,URBAN,90.0,35.75,30,60.0,55.0,25.0,high,low,low,urban_residential,2.6,36.613387582039344,5.12461252696319,57.65115968599734,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.9268792,18.7245515,99.0602701,18.8055207"
thailand_36684-16,thailand,primary,URBAN,90.0,35.75,30,60.0,55.0,25.0,high,low,low,urban_residential,2.6,36.613387582039344,5.12461252696319,57.65115968599734,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.9268792,18.7245515,99.0602701,18.8055207"
thailand_36884-0,thailand,secondary,URBAN,90.0,45.275,30,60.0,55.25,25.25,high,low,low,urban_residential,2.6,65.70085699752902,11.614944550057649,86.68970444477193,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.9153725,14.5203895,100.9811655,14.5696426"
thailand_36884-1,thailand,secondary,URBAN,90.0,45.275,30,60.0,55.25,25.25,high,low,low,urban_residential,2.6,65.70085699752902,11.614944550057649,86.68970444477193,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.9153725,14.5203895,100.9811655,14.5696426"
thailand_39508-0,thailand,secondary,URBAN,90.0,48.5,30,60.0,59.0,29.0,high,low,low,urban_residential,2.6,71.31949844191571,13.420742932011343,90.49921196508618,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.3996798,18.1921915,99.3904728,18.2012491"
thailand_36520-1,thailand,secondary,URBAN,90.0,41.6,30,60.0,51.0,21.0,high,low,low,urban_residential,2.6,57.256251814443914,9.341531706448503,79.84713349629597,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.1232276,18.7421695,99.0830772,18.7631124"
thailand_46295-0,thailand,secondary,URBAN,90.0,35.2,30,60.0,43.0,13.0,high,low,low,urban_residential,2.6,34.00601750582173,4.682294946737519,54.30853351947293,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.447927,13.8401051,100.449607,13.8398827"
thailand_46295-1,thailand,secondary,URBAN,90.0,35.2,30,60.0,43.0,13.0,high,low,low,urban_residential,2.6,34.00601750582173,4.682294946737519,54.30853351947293,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.447927,13.8401051,100.449607,13.8398827"
thailand_55776-0,thailand,secondary,URBAN,90.0,33.525,30,60.0,42.5,12.5,high,low,low,urban_residential,2.6,25.08713317586754,3.2778948247122464,41.97874823299399,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.4368305,13.8485715,100.4773328,13.8027867"
thailand_55776-2,thailand,secondary,URBAN,90.0,33.525,30,60.0,42.5,12.5,high,low,low,urban_residential,2.6,25.08713317586754,3.2778948247122464,41.97874823299399,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.4368305,13.8485715,100.4773328,13.8027867"
thailand_55776-4,thailand,secondary,URBAN,90.0,33.525,30,60.0,42.5,12.5,high,low,low,urban_residential,2.6,25.08713317586754,3.2778948247122464,41.97874823299399,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.4368305,13.8485715,100.4773328,13.8027867"
thailand_55776-8,thailand,secondary,URBAN,90.0,33.525,30,60.0,42.5,12.5,high,low,low,urban_residential,2.6,25.08713317586754,3.2778948247122464,41.97874823299399,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.4368305,13.8485715,100.4773328,13.8027867"
thailand_55776-9,thailand,secondary,URBAN,90.0,33.525,30,60.0,42.5,12.5,high,low,low,urban_residential,2.6,25.08713317586754,3.2778948247122464,41.97874823299399,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.4368305,13.8485715,100.4773328,13.8027867"
thailand_55874-2,thailand,secondary,URBAN,90.0,44.85,30,60.0,54.75,24.75,high,low,low,urban_residential,2.6,64.84938733225107,11.364511578185821,86.06014822146537,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.272751,13.5586504,100.1896934,13.5259663"
thailand_55874-3,thailand,secondary,URBAN,90.0,44.85,30,60.0,54.75,24.75,high,low,low,urban_residential,2.6,64.84938733225107,11.364511578185821,86.06014822146537,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.272751,13.5586504,100.1896934,13.5259663"
thailand_36520-4,thailand,secondary,URBAN,90.0,41.6,30,60.0,51.0,21.0,high,low,low,urban_residential,2.6,57.256251814443914,9.341531706448503,79.84713349629597,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"99.1232276,18.7421695,99.0830772,18.7631124"
thailand_36684-5,thailand,primary,URBAN,90.0,35.75,30,60.0,55.0,25.0,high,low,low,urban_residential,2.6,36.613387582039344,5.12461252696319,57.65115968599734,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"98.9268792,18.7245515,99.0602701,18.8055207"
thailand_36537-3,thailand,secondary,RURAL,90.0,36.75,30,60.0,47.0,17.0,high,low,low,rural_freeway,4.1,56.48469455146956,44.485639313084356,65.89023479963794,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"103.0126754,15.5335275,102.9943452,15.5465694"
thailand_36332-2,thailand,primary,URBAN,90.0,41.1,30,60.0,56.0,26.0,high,low,low,urban_residential,2.6,55.89106973008211,9.012060566463598,78.61697119784023,90.0,Watch,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.5539023,14.0092831,100.5553978,14.0013324"
thailand_51723-0,thailand,secondary,RURAL,90.0,41.15,30,60.0,52.5,22.5,high,low,low,rural_freeway,4.1,72.62962156482749,60.00744930476301,81.26807111170888,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.7702466,5.9423311,101.7126259,5.8127723"
thailand_52001-5,thailand,secondary,RURAL,90.0,33.5,30,60.0,45.0,15.0,high,low,low,rural_freeway,4.1,36.39175173771025,27.38577638536399,44.280761459775775,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.8783058,6.1088501,101.8766244,6.0806531"
thailand_53201-0,thailand,secondary,RURAL,90.0,49.4,30,60.0,59.0,29.0,high,low,low,rural_freeway,4.1,87.06052506174058,76.45799287487583,92.88803156043728,90.0,Priority,Posted speed limit is 60 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"102.6740043,14.4337314,102.7192531,14.4392927"
